frequency_hz,two_ray_los_db,two_ray_with_reflector_db,room_metal_db,room_concrete_db,room_foam_board_db
4136000000.0,-54.7793938236011,-59.65356885076698,-57.63839450096799,-60.332438165671405,-59.946321994338724
4138000000.0,-54.78359294847769,-60.17961680626074,-57.63839450096799,-60.332438165671405,-59.946321994338724
4140000000.0,-54.78779004430136,-60.732475382169525,-57.63839450096799,-60.332438165671405,-59.946321994338724
4142000000.0,-54.791985113032055,-61.31249898419127,-57.63839450096799,-60.332438165671405,-59.946321994338724
4144000000.0,-54.79617815662691,-61.919094294610645,-57.63839450096799,-60.332438165671405,-59.946321994338724
4146000000.0,-54.80036917704021,-62.5500933616776,-57.63839450096799,-60.332438165671405,-59.946321994338724
4148000000.0,-54.80455817622344,-63.20080728754681,-57.63839450096799,-60.332438165671405,-59.946321994338724
4150000000.0,-54.80874515612523,-63.86265946704948,-57.63839450096799,-60.332438165671405,-59.946321994338724
4152000000.0,-54.812930118691405,-64.5213589630047,-57.63839450096799,-60.332438165671405,-59.946321994338724
4154000000.0,-54.81711306586498,-65.15480279879804,-57.63839450096799,-60.332438165671405,-59.946321994338724
4156000000.0,-54.82129399958617,-65.73143499139026,-57.63839450096799,-60.332438165671405,-59.946321994338724
4158000000.0,-54.82547292179238,-66.21066911774925,-57.63839450096799,-60.332438165671405,-59.946321994338724
4160000000.0,-54.829649834418234,-66.54764763433366,-57.63839450096799,-60.332438165671405,-59.946321994338724
4162000000.0,-54.83382473939553,-66.7035089838966,-57.63839450096799,-60.332438165671405,-59.946321994338724
4164000000.0,-54.83799763865335,-66.65820217548847,-57.63839450096799,-60.332438165671405,-59.946321994338724
4166000000.0,-54.84216853411792,-66.41843907873853,-57.63839450096799,-60.332438165671405,-59.946321994338724
4168000000.0,-54.84633742771273,-66.01493373313686,-57.63839450096799,-60.332438165671405,-59.946321994338724
4170000000.0,-54.85050432135853,-65.49104893698487,-57.63839450096799,-60.332438165671405,-59.946321994338724
4172000000.0,-54.854669216973235,-64.89050816496592,-57.63839450096799,-60.332438165671405,-59.946321994338724
4174000000.0,-54.85883211647207,-64.24976750768,-57.63839450096799,-60.332438165671405,-59.946321994338724
4176000000.0,-54.862993021767494,-63.59565036216508,-57.63839450096799,-60.332438165671405,-59.946321994338724
4178000000.0,-54.867151934769176,-62.94619195633807,-57.63839450096799,-60.332438165671405,-59.946321994338724
4180000000.0,-54.87130885738408,-62.31264335329996,-57.63839450096799,-60.332438165671405,-59.946321994338724
4182000000.0,-54.87546379151644,-61.70148559336788,-57.63839450096799,-60.332438165671405,-59.946321994338724
4184000000.0,-54.879616739067735,-61.11603606816749,-57.63839450096799,-60.332438165671405,-59.946321994338724
4186000000.0,-54.88376770193673,-60.55759914635268,-57.63839450096799,-60.332438165671405,-59.946321994338724
4188000000.0,-54.88791668201947,-60.02624364604604,-57.63839450096799,-60.332438165671405,-59.946321994338724
4190000000.0,-54.89206368120928,-59.52131032992565,-57.63839450096799,-60.332438165671405,-59.946321994338724
4192000000.0,-54.89620870139678,-59.04173574009434,-57.63839450096799,-60.332438165671405,-59.946321994338724
4194000000.0,-54.90035174446987,-58.58625519376144,-57.63839450096799,-60.332438165671405,-59.946321994338724
4196000000.0,-54.90449281231378,-58.15352776572225,-57.63839450096799,-60.332438165671405,-59.946321994338724
4198000000.0,-54.908631906811,-57.7422114825103,-57.63839450096799,-60.332438165671405,-59.946321994338724
4200000000.0,-54.912769029841385,-57.35100700074203,-57.63839450096799,-60.332438165671405,-59.946321994338724
4202000000.0,-54.91690418328205,-56.97868148959216,-57.63839450096799,-60.332438165671405,-59.946321994338724
4204000000.0,-54.921037369007465,-56.624080198867546,-57.63839450096799,-60.332438165671405,-59.946321994338724
4206000000.0,-54.92516858888941,-56.286130475844864,-57.63839450096799,-60.332438165671405,-59.946321994338724
4208000000.0,-54.92929784479703,-55.96384125650396,-57.63839450096799,-60.332438165671405,-59.946321994338724
4210000000.0,-54.93342513859674,-55.65629994690418,-57.63839450096799,-60.332438165671405,-59.946321994338724
4212000000.0,-54.93755047215235,-55.36266790098129,-57.63839450096799,-60.332438165671405,-59.946321994338724
4214000000.0,-54.941673847325,-55.0821752471423,-57.63839450096799,-60.332438165671405,-59.946321994338724
4216000000.0,-54.945795265973175,-54.81411552554724,-57.63839450096799,-60.332438165671405,-59.946321994338724
4218000000.0,-54.94991472995273,-54.55784041229771,-57.63839450096799,-60.332438165671405,-59.946321994338724
4220000000.0,-54.95403224111685,-54.312754688411445,-57.63839450096799,-60.332438165671405,-59.946321994338724
4222000000.0,-54.95814780131613,-54.07831153657558,-57.63839450096799,-60.332438165671405,-59.946321994338724
4224000000.0,-54.96226141239849,-53.85400820181044,-57.63839450096799,-60.332438165671405,-59.946321994338724
4226000000.0,-54.966373076209265,-53.63938202337843,-57.63839450096799,-60.332438165671405,-59.946321994338724
4228000000.0,-54.97048279459115,-53.43400682815414,-57.63839450096799,-60.332438165671405,-59.946321994338724
4230000000.0,-54.97459056938422,-53.23748966601102,-57.63839450096799,-60.332438165671405,-59.946321994338724
4232000000.0,-54.97869640242597,-53.049467862862436,-57.63839450096799,-60.332438165671405,-59.946321994338724
4234000000.0,-54.98280029555124,-52.869606365076564,-57.63839450096799,-60.332438165671405,-59.946321994338724
4236000000.0,-54.98690225059232,-52.69759534886493,-57.63839450096799,-60.332438165671405,-59.946321994338724
4238000000.0,-54.991002269378896,-52.53314806922358,-57.63839450096799,-60.332438165671405,-59.946321994338724
4240000000.0,-54.995100353738025,-52.37599892457272,-57.63839450096799,-60.332438165671405,-59.946321994338724
4242000000.0,-54.99919650549423,-52.22590171508959,-57.63839450096799,-60.332438165671405,-59.946321994338724
4244000000.0,-55.00329072646943,-52.082628074694,-57.63839450096799,-60.332438165671405,-59.946321994338724
4246000000.0,-55.007383018482976,-51.94596605856738,-57.63839450096799,-60.332438165671405,-59.946321994338724
4248000000.0,-55.01147338335162,-51.81571886993773,-57.63839450096799,-60.332438165671405,-59.946321994338724
4250000000.0,-55.01556182288961,-51.69170371157922,-57.63839450096799,-60.332438165671405,-59.946321994338724
4252000000.0,-55.01964833890855,-51.57375074904965,-57.63839450096799,-60.332438165671405,-59.946321994338724
4254000000.0,-55.02373293321757,-51.46170217411956,-57.63839450096799,-60.332438165671405,-59.946321994338724
4256000000.0,-55.02781560762321,-51.35541135813379,-57.63839450096799,-60.332438165671405,-59.946321994338724
4258000000.0,-55.03189636392945,-51.25474208619966,-57.63839450096799,-60.332438165671405,-59.946321994338724
4260000000.0,-55.03597520393775,-51.15956786411754,-57.63839450096799,-60.332438165671405,-59.946321994338724
4262000000.0,-55.04005212944704,-51.06977129089064,-57.63839450096799,-60.332438165671405,-59.946321994338724
4264000000.0,-55.044127142253686,-50.98524349045462,-57.63839450096799,-60.332438165671405,-59.946321994338724
4266000000.0,-55.04820024415157,-50.90588359699134,-57.63839450096799,-60.332438165671405,-59.946321994338724
4268000000.0,-55.05227143693202,-50.83159828882866,-57.63839450096799,-60.332438165671405,-59.946321994338724
4270000000.0,-55.05634072238385,-50.76230136649131,-57.63839450096799,-60.332438165671405,-59.946321994338724
4272000000.0,-55.06040810229337,-50.697913370972934,-57.63839450096799,-60.332438165671405,-59.946321994338724
4274000000.0,-55.06447357844438,-50.63836123874512,-57.63839450096799,-60.332438165671405,-59.946321994338724
4276000000.0,-55.068537152618184,-50.583577990415435,-57.63839450096799,-60.332438165671405,-59.946321994338724
4278000000.0,-55.072598826593556,-50.53350245030104,-57.63839450096799,-60.332438165671405,-59.946321994338724
4280000000.0,-55.07665860214681,-50.48807899450135,-57.63839450096799,-60.332438165671405,-59.946321994338724
4282000000.0,-55.080716481051766,-50.44725732533706,-57.63839450096799,-60.332438165671405,-59.946321994338724
4284000000.0,-55.08477246507973,-50.41099227027621,-57.63839450096799,-60.332438165671405,-59.946321994338724
4286000000.0,-55.088826555999574,-50.379243603699535,-57.63839450096799,-60.332438165671405,-59.946321994338724
4288000000.0,-55.092878755577644,-50.35197589006594,-57.63839450096799,-60.332438165671405,-59.946321994338724
4290000000.0,-55.096929065577854,-50.3291583472268,-57.63839450096799,-60.332438165671405,-59.946321994338724
4292000000.0,-55.10097748776165,-50.31076472881463,-57.63839450096799,-60.332438165671405,-59.946321994338724
4294000000.0,-55.105024023887964,-50.29677322478901,-57.63839450096799,-60.332438165671405,-59.946321994338724
4296000000.0,-55.10906867571336,-50.28716637937368,-57.63839450096799,-60.332438165671405,-59.946321994338724
4298000000.0,-55.11311144499186,-50.28193102575719,-57.63839450096799,-60.332438165671405,-59.946321994338724
4300000000.0,-55.117152333475104,-50.28105823706076,-57.63839450096799,-60.332438165671405,-59.946321994338724
4302000000.0,-55.12119134291225,-50.284543293203384,-57.63839450096799,-60.332438165671405,-59.946321994338724
4304000000.0,-55.12522847505003,-50.292385663414635,-57.63839450096799,-60.332438165671405,-59.946321994338724
4306000000.0,-55.12926373163274,-50.304589004264145,-57.63839450096799,-60.332438165671405,-59.946321994338724
4308000000.0,-55.133297114402254,-50.321161173192664,-57.63839450096799,-60.332438165671405,-59.946321994338724
4310000000.0,-55.13732862509801,-50.34211425764654,-57.63839450096799,-60.332438165671405,-59.946321994338724
4312000000.0,-55.141358265457015,-50.36746462003457,-57.63839450096799,-60.332438165671405,-59.946321994338724
4314000000.0,-55.1453860372139,-50.3972329588461,-57.63839450096799,-60.332438165671405,-59.946321994338724
4316000000.0,-55.149411942100826,-50.431444386394276,-57.63839450096799,-60.332438165671405,-59.946321994338724
4318000000.0,-55.15343598184762,-50.47012852377784,-57.63839450096799,-60.332438165671405,-59.946321994338724
4320000000.0,-55.15745815818161,-50.513319613791325,-57.63839450096799,-60.332438165671405,-59.946321994338724
4322000000.0,-55.161478472827824,-50.561056652661804,-57.63839450096799,-60.332438165671405,-59.946321994338724
4324000000.0,-55.165496927508826,-50.613383541644865,-57.63839450096799,-60.332438165671405,-59.946321994338724
4326000000.0,-55.16951352394482,-50.67034925968504,-57.63839450096799,-60.332438165671405,-59.946321994338724
4328000000.0,-55.17352826385363,-50.73200805853023,-57.63839450096799,-60.332438165671405,-59.946321994338724
4330000000.0,-55.17754114895069,-50.79841968189307,-57.63839450096799,-60.332438165671405,-59.946321994338724
4332000000.0,-55.18155218094903,-50.86964961047653,-57.63839450096799,-60.332438165671405,-59.946321994338724
4334000000.0,-55.18556136155936,-50.945769334931306,-57.63839450096799,-60.332438165671405,-59.946321994338724
4336000000.0,-55.189568692489985,-51.026856659084075,-57.63839450096799,-60.332438165671405,-59.946321994338724
4338000000.0,-55.19357417544686,-51.11299603608697,-57.63839450096799,-60.332438165671405,-59.946321994338724
4340000000.0,-55.19757781213358,-51.204278940483654,-57.63839450096799,-60.332438165671405,-59.946321994338724
4342000000.0,-55.20157960425139,-51.30080427956757,-57.63839450096799,-60.332438165671405,-59.946321994338724
4344000000.0,-55.205579553499184,-51.40267884784667,-57.63839450096799,-60.332438165671405,-59.946321994338724
4346000000.0,-55.20957766157349,-51.51001782891492,-57.63839450096799,-60.332438165671405,-59.946321994338724
4348000000.0,-55.21357393016851,-51.622945349576355,-57.63839450096799,-60.332438165671405,-59.946321994338724
4350000000.0,-55.217568360976124,-51.74159509169157,-57.63839450096799,-60.332438165671405,-59.946321994338724
4352000000.0,-55.22156095568584,-51.86611096791029,-57.63839450096799,-60.332438165671405,-59.946321994338724
4354000000.0,-55.22555171598489,-51.99664786824105,-57.63839450096799,-60.332438165671405,-59.946321994338724
4356000000.0,-55.22954064355812,-52.13337248529598,-57.63839450096799,-60.332438165671405,-59.946321994338724
4358000000.0,-55.23352774008811,-52.27646422704608,-57.63839450096799,-60.332438165671405,-59.946321994338724
4360000000.0,-55.23751300725509,-52.42611622704012,-57.63839450096799,-60.332438165671405,-59.946321994338724
4362000000.0,-55.241496446736996,-52.58253646329136,-57.63839450096799,-60.332438165671405,-59.946321994338724
4364000000.0,-55.245478060209464,-52.74594899843028,-57.63839450096799,-60.332438165671405,-59.946321994338724
4366000000.0,-55.249457849345774,-52.91659535526061,-57.63839450096799,-60.332438165671405,-59.946321994338724
4368000000.0,-55.253435815816985,-53.09473604353731,-57.63839450096799,-60.332438165671405,-59.946321994338724
4370000000.0,-55.257411961291815,-53.28065225559796,-57.63839450096799,-60.332438165671405,-59.946321994338724
4372000000.0,-55.26138628743667,-53.474647750399704,-57.63839450096799,-60.332438165671405,-59.946321994338724
4374000000.0,-55.26535879591574,-53.67705094746525,-57.63839450096799,-60.332438165671405,-59.946321994338724
4376000000.0,-55.26932948839086,-53.888217254135355,-57.63839450096799,-60.332438165671405,-59.946321994338724
4378000000.0,-55.27329836652164,-54.10853165119821,-57.63839450096799,-60.332438165671405,-59.946321994338724
4380000000.0,-55.27726543196536,-54.33841156311162,-57.63839450096799,-60.332438165671405,-59.946321994338724
4382000000.0,-55.28123068637711,-54.578310039272964,-57.63839450096799,-60.332438165671405,-59.946321994338724
4384000000.0,-55.285194131409625,-54.828719271404445,-57.63839450096799,-60.332438165671405,-59.946321994338724
4386000000.0,-55.28915576871346,-55.090174468108906,-57.63839450096799,-60.332438165671405,-59.946321994338724
4388000000.0,-55.29311559993684,-55.36325809941082,-57.63839450096799,-60.332438165671405,-59.946321994338724
4390000000.0,-55.297073626725805,-55.648604509202684,-57.63839450096799,-60.332438165671405,-59.946321994338724
4392000000.0,-55.30102985072409,-55.946904868178635,-57.63839450096799,-60.332438165671405,-59.946321994338724
4394000000.0,-55.30498427357321,-56.25891239836086,-57.63839450096799,-60.332438165671405,-59.946321994338724
4396000000.0,-55.308936896912435,-56.585447733745696,-57.63839450096799,-60.332438165671405,-59.946321994338724
4398000000.0,-55.312887722378804,-56.92740417618162,-57.63839450096799,-60.332438165671405,-59.946321994338724
4400000000.0,-55.31683675160713,-57.28575243993049,-57.63839450096799,-60.332438165671405,-59.946321994338724
4402000000.0,-55.32078398622996,-57.661544219091425,-57.63839450096799,-60.332438165671405,-59.946321994338724
4404000000.0,-55.32472942787766,-58.05591350683903,-57.63839450096799,-60.332438165671405,-59.946321994338724
4406000000.0,-55.32867307817835,-58.47007396221153,-57.63839450096799,-60.332438165671405,-59.946321994338724
4408000000.0,-55.33261493875795,-58.905309629740174,-57.63839450096799,-60.332438165671405,-59.946321994338724
4410000000.0,-55.33655501124015,-59.36295476694874,-57.63839450096799,-60.332438165671405,-59.946321994338724
4412000000.0,-55.34049329724644,-59.8443561084637,-57.63839450096799,-60.332438165671405,-59.946321994338724
4414000000.0,-55.3444297983961,-60.3508071078225,-57.63839450096799,-60.332438165671405,-59.946321994338724
4416000000.0,-55.34836451630622,-60.883437825792925,-57.63839450096799,-60.332438165671405,-59.946321994338724
4418000000.0,-55.35229745259169,-61.443035164039784,-57.63839450096799,-60.332438165671405,-59.946321994338724
4420000000.0,-55.35622860886521,-62.029754836340715,-57.63839450096799,-60.332438165671405,-59.946321994338724
4422000000.0,-55.36015798673728,-62.642667833269996,-57.63839450096799,-60.332438165671405,-59.946321994338724
4424000000.0,-55.364085587816206,-63.279061047141894,-57.63839450096799,-60.332438165671405,-59.946321994338724
4426000000.0,-55.36801141370816,-63.93339138259037,-57.63839450096799,-60.332438165671405,-59.946321994338724
4428000000.0,-55.37193546601708,-64.59579894432336,-57.63839450096799,-60.332438165671405,-59.946321994338724
4430000000.0,-55.375857746344764,-65.25017743415748,-57.63839450096799,-60.332438165671405,-59.946321994338724
4432000000.0,-55.37977825629084,-65.87209435673809,-57.63839450096799,-60.332438165671405,-59.946321994338724
4434000000.0,-55.38369699745276,-66.42749009684324,-57.63839450096799,-60.332438165671405,-59.946321994338724
4436000000.0,-55.38761397142582,-66.87399980922636,-57.63839450096799,-60.332438165671405,-59.946321994338724
4438000000.0,-55.391529179803165,-67.16713539849897,-57.63839450096799,-60.332438165671405,-59.946321994338724
4440000000.0,-55.39544262417577,-67.27171292694932,-57.63839450096799,-60.332438165671405,-59.946321994338724
4442000000.0,-55.39935430613248,-67.17420766839696,-57.63839450096799,-60.332438165671405,-59.946321994338724
4444000000.0,-55.403264227259974,-66.8882429764842,-57.63839450096799,-60.332438165671405,-59.946321994338724
4446000000.0,-55.407172389142815,-66.44906287058399,-57.63839450096799,-60.332438165671405,-59.946321994338724
4448000000.0,-55.4110787933634,-65.90116626605791,-57.63839450096799,-60.332438165671405,-59.946321994338724
4450000000.0,-55.414983441502,-65.28689468022988,-57.63839450096799,-60.332438165671405,-59.946321994338724
4452000000.0,-55.41888633513679,-64.64027151093796,-57.63839450096799,-60.332438165671405,-59.946321994338724
4454000000.0,-55.42278747584376,-63.98569445431441,-57.63839450096799,-60.332438165671405,-59.946321994338724
4456000000.0,-55.42668686519682,-63.3392422488614,-57.63839450096799,-60.332438165671405,-59.946321994338724
4458000000.0,-55.43058450476775,-62.71075512495298,-57.63839450096799,-60.332438165671405,-59.946321994338724
4460000000.0,-55.43448039612621,-62.10576301001104,-57.63839450096799,-60.332438165671405,-59.946321994338724
4462000000.0,-55.43837454083976,-61.526970570834706,-57.63839450096799,-60.332438165671405,-59.946321994338724
4464000000.0,-55.44226694047382,-60.97530159812517,-57.63839450096799,-60.332438165671405,-59.946321994338724
4466000000.0,-55.44615759659176,-60.45059727405578,-57.63839450096799,-60.332438165671405,-59.946321994338724
4468000000.0,-55.4500465107548,-59.95206894754175,-57.63839450096799,-60.332438165671405,-59.946321994338724
4470000000.0,-55.4539336845221,-59.478585660517794,-57.63839450096799,-60.332438165671405,-59.946321994338724
4472000000.0,-55.45781911945071,-59.02885358893235,-57.63839450096799,-60.332438165671405,-59.946321994338724
4474000000.0,-55.461702817095585,-58.601525946419954,-57.63839450096799,-60.332438165671405,-59.946321994338724
4476000000.0,-55.465584779009625,-58.19526861061761,-57.63839450096799,-60.332438165671405,-59.946321994338724
4478000000.0,-55.469465006743604,-57.80879777607176,-57.63839450096799,-60.332438165671405,-59.946321994338724
4480000000.0,-55.47334350184626,-57.44090007499905,-57.63839450096799,-60.332438165671405,-59.946321994338724
4482000000.0,-55.47722026586422,-57.090441825805975,-57.63839450096799,-60.332438165671405,-59.946321994338724
4484000000.0,-55.48109530034209,-56.75637164709294,-57.63839450096799,-60.332438165671405,-59.946321994338724
4486000000.0,-55.48496860682235,-56.43771912722275,-57.63839450096799,-60.332438165671405,-59.946321994338724
4488000000.0,-55.48884018684547,-56.1335912507612,-57.63839450096799,-60.332438165671405,-59.946321994338724
4490000000.0,-55.49271004194984,-55.84316765093082,-57.63839450096799,-60.332438165671405,-59.946321994338724
4492000000.0,-55.49657817367177,-55.565695352705816,-57.63839450096799,-60.332438165671405,-59.946321994338724
4494000000.0,-55.50044458354557,-55.30048341230782,-57.63839450096799,-60.332438165671405,-59.946321994338724
4496000000.0,-55.50430927310347,-55.04689769349972,-57.63839450096799,-60.332438165671405,-59.946321994338724
4498000000.0,-55.50817224387564,-54.80435591583897,-57.63839450096799,-60.332438165671405,-59.946321994338724
4500000000.0,-55.51203349739025,-54.57232304359019,-57.63839450096799,-60.332438165671405,-59.946321994338724
4502000000.0,-55.5158930351734,-54.350307042584674,-58.205506949027026,-60.757163955160074,-59.97193106665571
4504000000.0,-55.51975085874918,-54.137855007042724,-58.77261939708606,-61.18188974464874,-59.9975401389727
4506000000.0,-55.523606969639616,-53.934549643501526,-59.42091572271769,-61.62906714710144,-60.02587638774253
4508000000.0,-55.52746136936476,-53.740006090764254,-60.15039592592191,-62.09869616251816,-60.0569398129652
4510000000.0,-55.53131405944258,-53.55386905080108,-60.87987612912613,-62.568325177934874,-60.088003238187866
4512000000.0,-55.53516504138909,-53.375810204144955,-61.838121247532364,-63.04672090782511,-60.12398533327795
4514000000.0,-55.53901431671824,-53.20552588356263,-62.796366365938596,-63.52511663771534,-60.159967428368034
4516000000.0,-55.54286188694198,-53.042734980943216,-63.93750161502944,-63.97364103658345,-60.19794983219626
4518000000.0,-55.54670775357025,-52.887177064011595,-65.2615269948049,-64.39229410442942,-60.237932544762614
4520000000.0,-55.55055191811101,-52.738610681368066,-66.58555237458035,-64.8109471722754,-60.27791525732897
4522000000.0,-55.554394382070186,-52.59681183631236,-68.64835994359653,-65.07905375709518,-60.32029428875259
4524000000.0,-55.55823514695173,-52.46157261182624,-70.71116751261272,-65.34716034191496,-60.36267332017622
4526000000.0,-55.56207421425757,-52.33269993090393,-74.19630182620507,-65.51053351462079,-60.40489455056428
4528000000.0,-55.56591158548767,-52.210014438095584,-79.10376288437357,-65.56917327521269,-60.44695797991678
4530000000.0,-55.56974726214001,-52.093349489677166,-84.01122394254207,-65.62781303580458,-60.489021409269284
4532000000.0,-55.573581245710564,-51.98255024124215,-81.93935549051147,-65.50180400656448,-60.52654929295312
4534000000.0,-55.577413537693346,-51.87747282276778,-79.86748703848089,-65.37579497732439,-60.56407717663695
4536000000.0,-55.58124413958038,-51.77798359232657,-77.34167504500752,-65.19719850747309,-60.59639752242822
4538000000.0,-55.585073052861716,-51.683958460606064,-74.3619195100914,-64.96601459701058,-60.623510330326916
4540000000.0,-55.58890027902545,-51.59528227929029,-71.38216397517527,-64.73483068654808,-60.65062313822561
4542000000.0,-55.59272581955771,-51.51184828714105,-69.98326264772244,-64.46765163078213,-60.66016499536232
4544000000.0,-55.596549675942626,-51.433557608313805,-68.58436132026961,-64.20047257501618,-60.66970685249904
4546000000.0,-55.600371849662416,-51.36031879806151,-67.44726542119103,-63.932005173507925,-60.66681538420472
4548000000.0,-55.60419234219732,-51.29204743152929,-66.57197495048673,-63.662249426257375,-60.651490590479355
4550000000.0,-55.60801115502563,-51.22866573183021,-65.69668447978243,-63.39249367900682,-60.636165796754
4552000000.0,-55.611828289623666,-51.1701022340226,-65.05859850185041,-63.125223714730424,-60.590345102594284
4554000000.0,-55.61564374746585,-51.11629148199924,-64.42051252391839,-62.85795375045403,-60.54452440843457
4556000000.0,-55.619457530024626,-51.06717375563845,-63.834076271729856,-62.58739473187069,-60.4824256939643
4558000000.0,-55.62326963877051,-51.022694825877196,-63.2992897452848,-62.31354665898039,-60.40404895918349
4560000000.0,-55.627080075172074,-50.98280573564176,-62.76450321883974,-62.0396985860901,-60.32567222440267
4562000000.0,-55.63088884069597,-50.94746260481918,-62.25951838554011,-61.74810754708777,-60.217353726138526
4564000000.0,-55.63469593680692,-50.91662645767577,-61.754533552240474,-61.45651650808544,-60.10903522787438
4566000000.0,-55.638501364967695,-50.890263071335944,-61.248040243818345,-61.153538849035336,-59.98923528937274
4568000000.0,-55.6423051266392,-50.868342844115695,-60.74003846027372,-60.839174569937455,-59.85795391063362
4570000000.0,-55.646107223280374,-50.850840682678566,-60.232036676729095,-60.524810290839575,-59.72667253189449
4572000000.0,-55.649907656348255,-50.8377359071367,-59.71893359546742,-60.192010490917816,-59.58221389057394
4574000000.0,-55.65370642729797,-50.829012173368255,-59.20583051420574,-59.85921069099605,-59.43775524925339
4576000000.0,-55.65750353758273,-50.82465741195696,-58.697742508584355,-59.523154480416096,-59.29200059721855
4578000000.0,-55.661298988653854,-50.82466378329153,-58.19466957860326,-59.18384185917794,-59.14494993446943
4580000000.0,-55.66509278196076,-50.82902764848605,-57.691596648622166,-58.84452923793978,-58.99789927172031
4582000000.0,-55.66888491895095,-50.83774955590255,-57.21779654838472,-58.513826200611966,-58.8579840112859
4584000000.0,-55.672675401070045,-50.85083424317483,-56.74399644814727,-58.18312316328415,-58.71806875085149
4586000000.0,-55.67646422976178,-50.86829065474856,-56.29278866332158,-57.86391043812812,-58.5856809046027
4588000000.0,-55.680251406467974,-50.89013197506942,-55.86417319390765,-57.55618802514387,-58.46082047253953
4590000000.0,-55.684036932628594,-50.91637567766903,-55.435557724493705,-57.24846561215962,-58.335960040476365
4592000000.0,-55.68782080968171,-50.947043590519094,-55.06278262392362,-56.97528461034338,-58.23196022152493
4594000000.0,-55.691603039063516,-50.982161978150494,-54.69000752335353,-56.702103608527146,-58.1279604025735
4596000000.0,-55.695383622208325,-51.02176164116536,-54.348279140211766,-56.45037865180676,-58.03628679224053
4598000000.0,-55.69916256054859,-51.06587803390903,-54.03759747449834,-56.220109740182224,-57.956939390526024
4600000000.0,-55.702939855514856,-51.114551401218115,-53.726915808784916,-55.98984082855769,-57.87759198881152
4602000000.0,-55.706715508535865,-51.167826935322395,-53.48170967001614,-55.8081648386201,-57.82495628195045
4604000000.0,-55.710489521038454,-51.22575495414927,-53.236503531247365,-55.626488848682506,-57.77232057508938
4606000000.0,-55.71426189444762,-51.28839110247207,-53.02495482175154,-55.470976950058166,-57.73336625024037
4608000000.0,-55.718032630186485,-51.355796577551416,-52.84706354152868,-55.341629142747074,-57.70809330740343
4610000000.0,-55.721801729676336,-51.428038381148234,-52.66917226130581,-55.21228133543598,-57.68282036456648
4612000000.0,-55.7255691943366,-51.505189600041774,-52.55983542321606,-55.13771903030215,-57.68445897526122
4614000000.0,-55.729335025584874,-51.58732971747216,-52.450498585126304,-55.06315672516832,-57.686097585955956
4616000000.0,-55.73309922483688,-51.674544958239295,-52.376070002597714,-55.0168173758538,-57.700552601757
4618000000.0,-55.73686179350652,-51.766928670548815,-52.33654967563029,-54.998700982358585,-57.72782402266435
4620000000.0,-55.74062273300588,-51.864581748089776,-52.29702934866286,-54.980584588863366,-57.7550954435717
4622000000.0,-55.74438204474519,-51.9676130962764,-52.32901466038434,-55.02005112597089,-57.80614600107371
4624000000.0,-55.748139730132834,-52.0761401470876,-52.360999972105816,-55.05951766307841,-57.857196558575716
4626000000.0,-55.75189579057539,-52.190289427508404,-52.42992635760219,-55.12811119290509,-57.91904354856562
4628000000.0,-55.75565022747761,-52.31019718720725,-52.535793816873465,-55.22583171545094,-57.99168697104341
4630000000.0,-55.75940304224243,-52.43601009181137,-52.64166127614473,-55.32355223799678,-58.0643303935212
4632000000.0,-55.76315423627097,-52.567885988946685,-52.82461104881601,-55.479533878010045,-58.156281665510676
4634000000.0,-55.7669038109625,-52.70599475513015,-53.00756082148729,-55.63551551802331,-58.24823293750015
4636000000.0,-55.77065176771455,-52.85051923261907,-53.2310372073696,-55.82002308445211,-58.348750770504914
4638000000.0,-55.77439810792274,-53.00165626648357,-53.495040206462946,-56.03305657729645,-58.45783516452498
4640000000.0,-55.77814283298099,-53.15961785345248,-53.759043205556296,-56.24609007014079,-58.56691955854504
4642000000.0,-55.78188594428135,-53.32463241550825,-54.108359310241795,-56.51266387663727,-58.691220017844756
4644000000.0,-55.785627443214096,-53.496946212790384,-54.4576754149273,-56.77923768313375,-58.81552047714448
4646000000.0,-55.7893673311677,-53.676824912079994,-54.8511426659089,-57.06874735158676,-58.94661593740186
4648000000.0,-55.793105609528865,-53.86455532898246,-55.2887610631866,-57.38119288199629,-59.08450639861689
4650000000.0,-55.79684227968245,-54.060447363857975,-55.7263794604643,-57.693638412405825,-59.222396859831925
4652000000.0,-55.80057734301158,-54.26483615350846,-56.24977414224845,-58.03740955919546,-59.372405407077004
4654000000.0,-55.804310800897596,-54.47808446247015,-56.773168824032595,-58.381180705985095,-59.52241395432209
4656000000.0,-55.80804265472001,-54.70058533933748,-57.330232778757875,-58.728457143975376,-59.67764719964464
4658000000.0,-55.811772905856614,-54.932765064512985,-57.92096600642429,-59.079238873166304,-59.838105143044665
4660000000.0,-55.815501555683376,-55.17508641564915,-58.511699234090706,-59.43002060235723,-59.99856308644469
4662000000.0,-55.81922860557454,-55.428052275123235,-59.114448781485386,-59.75340021528111,-60.167025571427594
4664000000.0,-55.82295405690253,-55.69220959895442,-59.71719832888007,-60.07677982820499,-60.3354880564105
4666000000.0,-55.826677911038054,-55.968153756889606,-60.26876269921569,-60.36780977252666,-60.5059572989185
4668000000.0,-55.83040016935002,-56.25653323621579,-60.76914189249226,-60.626490048246126,-60.678433298951596
4670000000.0,-55.83412083320562,-56.55805467303295,-61.269521085768815,-60.88517032396559,-60.85090929898469
